case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
2715239,other injury,38.47033,-121.41912,>250000,dark with street lights,03:30:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,26,female,not applicable,0,mazda,1994,2,3,8,4,1,1,mazda,2,1,2,1,1,3
2715262,pain,38.56543,-121.49941,>250000,daylight,09:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,58,female,not applicable,0,lincoln,1988,2,2,8,5,1,1,lincoln,1,1,1,1,0,3
2726805,property damage only,38.5674,-121.50231,>250000,daylight,17:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,48,female,not applicable,0,chevrolet,2002,2,1,8,5,1,1,chevrolet,1,1,1,1,0,3
2726809,property damage only,38.585,-121.45334,>250000,daylight,17:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,29,female,not applicable,1,mercedes-benz,2005,2,1,8,5,1,1,mercedes-benz,1,1,2,1,0,3
2726818,pain,38.534,-121.517,unincorporated,daylight,18:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,female,not applicable,1,ford,2006,2,2,1,5,1,1,ford,1,1,1,1,0,3
2726862,other injury,38.6216,-121.23728,unincorporated,daylight,08:15:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,47,male,not applicable,0,yamaha,2002,1,3,1,5,1,1,yamaha,1,1,2,1,0,3
2741365,pain,38.51702,-121.4638,unincorporated,daylight,15:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,1,honda,2005,1,2,1,5,1,1,honda,1,1,1,1,0,3
2741429,pain,38.58504,-121.45285,>250000,daylight,15:05:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,27,female,not applicable,1,toyota,1998,2,2,8,5,1,1,toyota,1,1,2,1,0,3
2741512,property damage only,38.55452,-121.4043,>250000,daylight,08:38:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,33,male,G,0,international harvester,1995,1,1,8,5,1,1,international harvester,2,1,1,1,0,3
2741520,pain,38.4795,-121.4286,unincorporated,daylight,08:55:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,male,not applicable,1,chevrolet,1970,1,2,1,5,1,1,chevrolet,1,1,2,1,0,3
2743109,property damage only,38.33954,-121.47157,>250000,daylight,09:15:00,0,ramp,dry,loose material,clear,1,proof of insurance obtained,51,male,not applicable,1,isuzu,2004,1,1,8,5,1,1,isuzu,2,4,1,1,0,3
2743132,other injury,38.55857,-121.47352,unincorporated,daylight,18:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,female,not applicable,0,mitsubishi,2002,2,3,1,5,1,1,mitsubishi,1,1,1,1,0,3
2743144,property damage only,38.60725,-121.27042,unincorporated,daylight,15:00:00,1,ramp,dry,normal,clear,1,proof of insurance obtained,45,male,not applicable,0,honda,2003,1,1,1,5,1,1,honda,2,1,1,1,0,3
2743931,property damage only,38.45726,-121.41272,unincorporated,daylight,19:10:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,honda,1997,1,1,1,5,1,1,honda,2,1,1,1,0,3
2744191,property damage only,38.58045,-121.5083,>250000,daylight,08:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,1,ford,2000,2,1,8,5,1,1,ford,1,1,1,1,0,3
2744970,property damage only,38.29033,-121.45953,unincorporated,daylight,14:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,chevrolet,2002,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
2764498,property damage only,38.56734,-121.47001,>250000,daylight,17:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,1,toyota,1989,1,1,8,5,1,1,toyota,1,1,1,1,0,3
2764506,pain,38.57452,-121.51061,>250000,daylight,14:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,honda,2003,2,2,8,5,1,1,honda,1,1,1,1,0,3
2782254,property damage only,38.54209,-121.4741,>250000,daylight,18:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,1,chevrolet,2005,1,1,8,5,1,1,chevrolet,1,1,1,1,0,3
2782309,property damage only,38.55889,-121.47679,>250000,daylight,09:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,63,female,not applicable,1,toyota,2005,2,1,8,5,1,1,toyota,1,1,1,1,0,3
2784207,property damage only,38.51028,-121.4603,unincorporated,daylight,19:30:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,chevrolet,2000,1,1,1,5,1,1,chevrolet,2,1,1,1,0,3
2784596,pain,38.56728,-121.50651,unincorporated,daylight,10:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,honda,2007,2,2,1,5,1,1,honda,2,1,1,1,0,3
2784646,property damage only,38.55794,-121.47263,>250000,daylight,08:30:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,22,male,not applicable,1,honda,1993,1,1,8,5,1,1,honda,2,1,2,1,0,3
2794225,property damage only,38.56745,-121.50652,>250000,daylight,13:20:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,30,male,not applicable,1,honda,1995,1,1,8,5,1,1,honda,2,1,2,1,0,3
2795075,pain,38.64367,-121.10224,unincorporated,daylight,11:20:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,51,male,not applicable,1,ford,1993,1,2,1,5,1,1,ford,1,1,2,1,0,3
2795076,property damage only,38.56365,-121.49369,>250000,daylight,14:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,male,not applicable,1,honda,2006,1,1,8,5,1,1,honda,1,1,1,1,0,3
2806062,property damage only,38.32376,-121.32578,unincorporated,daylight,09:45:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,63,male,not applicable,0,mercury,2002,1,1,1,5,1,1,mercury,2,1,1,1,1,3
2808162,property damage only,38.52507,-121.46807,unincorporated,dark with street lights,20:25:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,honda,2005,2,1,1,4,1,1,honda,2,1,1,1,0,3
2808217,pain,38.62066,-121.23607,unincorporated,daylight,07:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,1,volkswagen,2003,2,2,1,5,1,1,volkswagen,1,1,1,1,0,3
2816242,property damage only,38.56426,-121.33641,unincorporated,daylight,07:30:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,1,dodge,2005,1,1,1,5,1,1,dodge,2,1,1,1,0,3
2816534,property damage only,38.55273,-121.43473,unincorporated,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,gmc,2005,1,1,1,5,1,1,gmc,1,1,1,1,0,3
2816549,property damage only,38.56029,-121.48152,>250000,daylight,15:45:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,17,male,not applicable,0,mercedes-benz,1986,1,1,8,5,1,2,mercedes-benz,1,1,1,1,0,3
2829832,property damage only,38.29,-121.31,unincorporated,dark with no street lights,05:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,female,not applicable,1,ford,2005,2,1,1,1,1,1,ford,1,1,1,1,0,3
2829835,pain,38.54933,-121.28136,unincorporated,daylight,09:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,lexus,2002,1,2,1,5,1,1,lexus,1,1,1,1,0,3
2837490,property damage only,38.55381,-121.40985,>250000,daylight,16:45:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,43,male,not applicable,1,ford,1997,1,1,8,5,1,2,ford,1,1,1,1,0,3
2838303,pain,38.49531,-121.51713,>250000,daylight,16:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,36,female,not applicable,1,ford,2003,2,2,8,5,1,1,ford,2,1,1,1,0,3
2843848,severe injury,38.95792,-121.03209,unincorporated,daylight,06:55:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,28,male,G,0,chevrolet,1994,1,4,1,5,1,1,chevrolet,1,1,2,1,0,3
2861613,pain,38.49117,-121.44056,unincorporated,daylight,08:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,55,male,not applicable,0,ford,1997,1,2,1,5,1,1,ford,1,1,1,1,0,3
2861633,pain,38.50922,-121.45898,unincorporated,daylight,14:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,1,chevrolet,1997,2,2,1,5,1,1,chevrolet,1,1,1,1,0,3
2861635,property damage only,38.45516,-121.49383,50000 to 100000,daylight,17:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,female,not applicable,0,mitsubishi,1995,2,1,6,5,1,1,mitsubishi,1,1,1,1,0,3
2861661,other injury,38.63461,-121.20956,unincorporated,daylight,16:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,1,kawasaki,2006,2,3,1,5,1,1,kawasaki,1,1,1,1,0,3
2861871,property damage only,38.55715,-121.47463,>250000,daylight,13:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,47,female,not applicable,1,mercury,1996,2,1,8,5,1,1,mercury,1,1,1,1,0,3
2866036,other injury,38.59272,-121.28424,50000 to 100000,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,female,not applicable,1,nissan,1998,2,3,6,5,1,1,nissan,1,1,1,1,0,3
2866143,property damage only,38.55977,-121.45501,>250000,daylight,17:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,male,not applicable,1,chevrolet,1997,1,1,8,5,1,1,chevrolet,1,1,1,1,0,3
2866149,property damage only,38.4971,-121.44746,unincorporated,daylight,13:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,1,toyota,1997,2,1,1,5,1,1,toyota,1,1,1,1,0,3
2866383,property damage only,38.55702,-121.44504,>250000,daylight,08:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,female,not applicable,1,ford,2000,2,1,8,5,1,1,ford,1,1,1,1,0,3
2866396,other injury,38.56196,-121.47171,>250000,dusk or dawn,18:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,male,not applicable,1,chevrolet,1974,1,3,8,3,1,1,chevrolet,1,1,2,1,0,3
2866400,property damage only,38.64226,-121.3708,unincorporated,dusk or dawn,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,0,toyota,2003,1,1,1,3,1,1,toyota,1,1,1,1,0,3
2867039,pain,38.49421,-121.44425,unincorporated,daylight,09:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,female,not applicable,1,mercedes-benz,2002,2,2,1,5,1,1,mercedes-benz,1,1,1,1,0,3
2867049,property damage only,38.56411,-121.47187,>250000,daylight,07:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,male,not applicable,1,nissan,1997,1,1,8,5,1,1,nissan,1,1,1,1,0,3
2868086,property damage only,38.55997,-121.4676,>250000,daylight,14:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,1,mercedes-benz,1998,1,1,8,5,1,1,mercedes-benz,1,1,1,1,0,3
2868090,property damage only,38.56027,-121.48006,>250000,daylight,14:48:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,1,honda,1998,2,1,8,5,1,1,honda,1,1,1,1,0,3
2868118,property damage only,38.60905,-121.27192,50000 to 100000,daylight,16:25:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,66,female,not applicable,0,toyota,1991,2,1,6,5,1,1,toyota,2,1,1,1,0,3
2871701,property damage only,38.56593,-121.47053,>250000,daylight,15:30:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,58,female,not applicable,1,toyota,2004,2,1,8,5,1,1,toyota,1,1,2,1,0,3
2871737,property damage only,38.56704,-121.50665,unincorporated,dark with street lights,06:40:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,35,female,not applicable,0,cadillac,2004,2,1,1,4,1,1,cadillac,2,1,1,1,0,3
2878496,property damage only,38.563,-121.472,unincorporated,dark with street lights,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,1,toyota,1999,2,1,1,4,1,1,toyota,1,1,1,1,0,3
2881525,property damage only,38.6418,-121.14617,unincorporated,dark with street lights,17:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,55,male,not applicable,0,toyota,1995,1,1,1,4,1,1,toyota,1,1,1,1,0,3
2881643,pain,38.63031,-121.21737,unincorporated,daylight,15:08:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,1,subaru,1999,1,2,1,5,1,1,subaru,2,1,1,1,0,3
2888571,property damage only,38.58576,-121.29628,50000 to 100000,dark with street lights,17:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,0,bmw,1997,1,1,6,4,1,1,bmw,1,1,1,1,0,3
2893976,property damage only,38.56087,-121.45918,>250000,daylight,07:20:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,26,male,not applicable,1,ford,2004,1,1,8,5,2,2,ford,1,1,1,1,0,3
2906864,pain,38.57397,-121.31956,>250000,daylight,07:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,buick,1993,1,2,8,5,1,1,buick,1,1,1,1,0,3
2911903,property damage only,38.45713,-121.41093,unincorporated,dark with street lights,23:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,1,nissan,2001,1,1,1,4,1,1,nissan,1,1,1,1,0,3
2915986,pain,38.35759,-121.34389,unincorporated,dark with no street lights,19:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,62,male,not applicable,0,gmc,2005,1,2,1,1,1,1,gmc,1,1,1,1,0,3
2915990,property damage only,38.42444,-121.48735,unincorporated,daylight,09:05:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,44,female,not applicable,1,toyota,2003,2,1,1,5,1,2,toyota,1,1,1,1,0,3
2916271,pain,38.56201,-121.45706,>250000,dark with no street lights,18:20:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,19,male,not applicable,1,toyota,1992,1,2,8,1,2,2,toyota,1,1,1,1,0,3
2924963,property damage only,38.56026,-121.46632,unincorporated,daylight,07:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,1,hyundai,2001,1,1,1,5,1,1,hyundai,1,1,1,1,0,3
2926951,property damage only,38.57302,-121.50934,>250000,daylight,07:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,1,ford,2002,1,1,8,5,1,1,ford,1,1,1,1,0,3
2926952,property damage only,38.46979,-121.41783,unincorporated,daylight,09:49:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,1,chevrolet,2004,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
2926955,pain,38.57837,-121.30799,unincorporated,daylight,13:15:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,18,male,not applicable,1,gmc,1990,1,2,1,5,2,2,gmc,1,1,1,1,0,3
2931707,property damage only,38.6304,-121.21756,50000 to 100000,daylight,16:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,1,toyota,1999,2,1,6,5,1,1,toyota,1,1,1,1,0,3
2931718,property damage only,38.55548,-121.44118,>250000,daylight,11:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,1,chevrolet,2001,1,1,8,5,1,1,chevrolet,1,1,1,1,0,3
2931735,property damage only,38.63367,-121.21163,unincorporated,dusk or dawn,16:40:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,40,female,not applicable,1,mercedes-benz,2005,2,1,1,3,2,2,mercedes-benz,1,1,1,1,0,3
2931737,property damage only,38.5,-121.51,unincorporated,daylight,08:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,47,female,not applicable,1,suzuki,2001,2,1,1,5,1,1,suzuki,1,1,1,1,0,3
2951952,pain,38.56326,-121.49291,>250000,dark with street lights,22:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,1,honda,2000,2,2,8,4,1,1,honda,1,1,1,1,0,3
2952009,property damage only,38.5587,-121.38262,>250000,daylight,06:55:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,44,male,not applicable,0,pontiac,1957,1,1,8,5,2,2,pontiac,2,1,1,1,0,3
2952025,property damage only,38.52865,-121.33362,unincorporated,dark with no street lights,06:05:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,61,male,not applicable,0,mercedes-benz,1995,1,1,1,1,2,2,mercedes-benz,1,1,1,1,0,3
2952759,property damage only,38.60229,-121.27682,50000 to 100000,daylight,15:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,32,male,not applicable,0,acura,2004,1,1,6,5,1,2,acura,1,1,1,1,0,3
2953852,pain,38.55765,-121.44815,>250000,daylight,15:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,61,male,not applicable,1,dodge,2000,1,2,8,5,1,1,dodge,1,1,1,1,0,3
2953872,other injury,38.58208,-121.50402,unincorporated,dark with street lights,22:15:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,44,female,under drug influence,0,chrysler,1997,2,3,1,4,1,1,chrysler,2,1,2,2,0,3
2953874,pain,38.55744,-121.39251,>250000,daylight,15:50:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,19,male,not applicable,1,toyota,2007,1,2,8,5,1,1,toyota,1,1,2,1,0,3
2955018,pain,38.39444,-121.48121,unincorporated,dusk or dawn,06:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,45,male,not applicable,1,saturn,2002,1,2,1,3,1,2,saturn,1,1,1,1,0,3
2955031,pain,38.56195,-121.48668,unincorporated,dark with street lights,21:10:00,0,highway,wet,holes,cloudy,1,no proof of insurance obtained,22,female,not applicable,1,chevrolet,2006,2,2,1,4,2,2,chevrolet,1,5,2,1,0,3
2958735,property damage only,38.55264,-121.43453,50000 to 100000,daylight,09:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,18,male,not applicable,1,honda,1996,1,1,6,5,1,1,honda,1,1,2,1,0,3
2958856,property damage only,38.58076,-121.30393,unincorporated,dark with no street lights,17:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,1,acura,2001,1,1,1,1,1,1,acura,1,1,1,1,0,3
2972971,pain,38.57387,-121.5189,>250000,dark with no street lights,20:10:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,68,female,not applicable,0,toyota,2007,2,2,8,1,1,2,toyota,1,1,1,1,0,3
2972990,pain,38.57547,-121.4663,unincorporated,daylight,14:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,1,ford,1998,1,2,1,5,1,1,ford,1,1,1,1,0,3
2973019,pain,38.55961,-121.47158,unincorporated,dark with street lights,22:10:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,volvo,1995,1,2,1,4,1,1,volvo,2,1,1,1,0,3
3000979,property damage only,38.53369,-121.47326,>250000,dark with no street lights,20:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,honda,1991,1,1,8,1,1,1,honda,1,1,1,1,0,3
3001039,property damage only,38.5864,-121.29542,>250000,dark with street lights,06:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,1,toyota,2005,1,1,8,4,1,1,toyota,1,1,1,1,0,3
3006559,property damage only,38.58225,-121.46252,>250000,daylight,15:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,male,not applicable,1,ford,2003,1,1,8,5,1,1,ford,1,1,1,1,0,3
3020083,property damage only,38.58633,-121.45158,>250000,dark with no street lights,19:15:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,36,male,not applicable,0,nissan,1988,1,1,8,1,1,1,nissan,1,1,2,1,0,3
3029405,property damage only,38.56362,-121.51484,>250000,dark with no street lights,23:25:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,18,female,not applicable,0,acura,1999,2,1,8,1,1,1,acura,2,1,2,1,0,3
3044417,property damage only,38.56493,-121.49689,>250000,dark with street lights,17:50:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,49,male,not applicable,1,freightliner,2000,1,1,8,4,1,2,freightliner,1,1,1,1,0,3
3048177,pain,38.559,-121.454,unincorporated,dark with no street lights,19:25:00,0,highway,wet,normal,cloudy,1,no proof of insurance obtained,20,female,not applicable,1,honda,1997,2,2,1,1,2,2,honda,1,1,2,1,0,3
3048206,property damage only,38.50938,-121.45957,>250000,daylight,06:45:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,19,male,not applicable,1,toyota,1997,1,1,8,5,2,2,toyota,1,1,1,1,0,3
3048236,property damage only,38.56796,-121.51091,unincorporated,dark with no street lights,18:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,34,male,not applicable,1,freightliner,2007,1,1,1,1,1,1,freightliner,2,1,1,1,0,3
3049050,property damage only,38.58221,-121.46258,>250000,daylight,15:00:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,17,male,not applicable,1,acura,1999,1,1,8,5,1,2,acura,1,1,1,1,0,3
3049082,pain,38.49676,-121.44793,unincorporated,daylight,09:50:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,46,male,not applicable,1,honda,2005,1,2,1,5,2,2,honda,2,1,1,1,0,3
3049120,property damage only,38.55993,-121.46638,>250000,daylight,07:20:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,26,male,not applicable,1,ford,1997,1,1,8,5,1,1,ford,1,1,2,1,0,3
3050581,property damage only,38.54497,-121.47377,>250000,dark with street lights,18:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,17,male,not applicable,1,honda,1993,1,1,8,4,1,1,honda,1,1,1,1,0,3
3058112,pain,38.47859,-121.42602,>250000,daylight,15:20:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,18,male,not applicable,0,nissan,1984,1,2,8,5,2,2,nissan,1,1,1,1,0,3
3064260,property damage only,38.56362,-121.4935,>250000,daylight,15:40:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,40,female,not applicable,1,toyota,1994,2,1,8,5,1,2,toyota,1,1,2,1,0,3
3064386,property damage only,38.5803,-121.50516,>250000,dark with street lights,18:00:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,42,male,not applicable,1,isuzu,1994,1,1,8,4,2,2,isuzu,1,1,1,1,0,3
3064394,property damage only,38.50177,-121.45209,unincorporated,dark with no street lights,18:15:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,19,female,not applicable,1,volkswagen,1993,2,1,1,1,2,2,volkswagen,1,1,1,1,0,3
3081576,pain,38.43636,-121.40076,50000 to 100000,daylight,09:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,65,female,not applicable,0,cadillac,2000,2,2,6,5,1,1,cadillac,1,1,1,1,0,3
3089996,property damage only,38.56378,-121.49312,>250000,daylight,12:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,1,nissan,1991,1,1,8,5,1,1,nissan,1,1,1,1,0,3
3094264,property damage only,38.55105,-121.42038,unincorporated,daylight,19:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,0,chevrolet,2000,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
3094280,pain,38.54226,-121.47363,>250000,daylight,14:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,male,not applicable,1,ford,2000,1,2,8,5,1,1,ford,1,1,1,1,0,3
3094369,pain,38.56031,-121.45684,>250000,daylight,08:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,1,toyota,1993,2,2,8,5,1,1,toyota,1,1,1,1,0,3
3104854,property damage only,38.63927,-121.20154,unincorporated,daylight,08:30:00,0,highway,wet,normal,clear,1,proof of insurance obtained,60,male,not applicable,0,lexus,1991,1,1,1,5,2,1,lexus,1,1,1,1,0,3
3134805,severe injury,38.52378,-121.46734,unincorporated,daylight,15:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,1,chevrolet,1999,1,4,1,5,1,1,chevrolet,1,1,1,1,0,3
3136422,property damage only,38.63871,-121.19761,>250000,daylight,15:45:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,27,female,not applicable,1,nissan,2005,2,1,8,5,2,2,nissan,2,1,1,1,0,3
3136442,property damage only,38.56448,-121.3363,unincorporated,daylight,14:15:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,59,female,not applicable,0,kia,2005,2,1,1,5,2,2,kia,2,1,1,1,0,3
3136451,property damage only,38.57729,-121.50739,>250000,daylight,08:30:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,50,female,not applicable,1,kenworth,2007,2,1,8,5,2,2,kenworth,1,1,1,1,0,3
3139843,pain,38.42449,-121.3964,unincorporated,daylight,18:24:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,ford,1995,1,2,1,5,1,1,ford,2,1,1,1,0,3
3150016,property damage only,38.55939,-121.455,>250000,daylight,16:45:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,23,female,not applicable,1,chevrolet,2004,2,1,8,5,1,1,chevrolet,1,1,2,1,0,3
3151563,pain,38.64349,-121.10814,50000 to 100000,daylight,07:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,1,dodge,2006,1,2,6,5,1,1,dodge,1,1,1,1,0,3
3162337,pain,38.63909,-121.19792,>250000,daylight,07:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,1,ford,1997,1,2,8,5,1,1,ford,1,1,1,1,0,3
3162346,other injury,38.558,-121.473,unincorporated,dark with street lights,19:15:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,38,female,not applicable,1,chevrolet,2006,2,3,1,4,2,2,chevrolet,2,1,1,1,0,3
3175706,property damage only,38.55415,-121.43848,>250000,daylight,11:44:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,61,female,sleepy/fatigued,1,toyota,1994,2,1,8,5,1,2,toyota,1,1,1,3,0,3
3177558,pain,38.59614,-121.50356,unincorporated,daylight,11:45:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,1,lincoln,2004,1,2,1,5,1,1,lincoln,2,1,1,1,0,3
3177794,property damage only,38.55999,-121.47331,unincorporated,dark with street lights,22:05:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,26,female,not applicable,1,honda,1995,2,1,1,4,1,1,honda,2,1,2,1,0,3
3179605,other injury,38.53254,-121.34817,unincorporated,daylight,17:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,male,not applicable,1,ford,2000,1,3,1,5,1,1,ford,1,1,1,1,0,3
3192557,pain,38.56426,-121.47131,>250000,daylight,06:43:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,volkswagen,2001,1,2,8,5,1,1,volkswagen,1,1,1,1,0,3
3197100,pain,38.38176,-121.36791,50000 to 100000,daylight,12:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,26,female,not applicable,0,lexus,1995,2,2,6,5,1,1,lexus,1,1,2,1,0,3
3211519,property damage only,38.52983,-121.46937,>250000,daylight,11:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,toyota,2007,1,1,8,5,1,1,toyota,1,1,1,1,0,3
